scene_token,name,location,vehicle,num_samples,n_lidar_samples_seen,description,th_barrier,th_bicycle,th_bus,th_car,th_const_veh,th_motorcycle,th_pedestrian,th_traffic_cone,th_trailer,th_truck,vx_drive_surf,vx_other_flat,vx_sidewalk,vx_terrain,vx_manmade,vx_vegetation
faa975eaad804c85bd8f2da9b30c8d9a,scene-1018,singapore-queenstown,n015,41,41,Night; turn right; cars; bus; bus stop; scooter,0,0,23,330,0,29,232,0,0,0,525476,4500,121045,701137,177395,807284
d4d2faa310a748dda508d15c6d5c4244,scene-1019,singapore-queenstown,n015,40,40,Night; scooter; light; peds crossing crosswalk; bus stop,104,0,32,270,0,38,1367,0,0,0,645045,6764,255993,1128824,288918,620349
7bbc6931b39b4ba3834240618fc4a4c2,scene-1020,singapore-queenstown,n015,40,40,Night; peds; bus; bus stop,0,0,19,15,0,0,341,0,0,0,202828,19603,80765,186845,205648,347221
fee7ac5f5c1e4943877cd20d6e069427,scene-1021,singapore-queenstown,n015,40,40,Night; peds in dark; arrive at intersection; bus,0,0,59,55,0,0,179,0,0,6,647303,5538,194870,432709,208553,339831
797700339b014fb6aa61c1ea3778d587,scene-1022,singapore-queenstown,n015,40,40,Night; bus; bump; scooter; peds; very dark; lights,0,34,69,196,0,0,258,0,0,0,536504,0,130320,551832,419207,664290
d9161e521b1644cea4cb9e3f21ef9f79,scene-1023,singapore-queenstown,n015,40,40,Night; bus; wait,0,0,40,293,0,0,147,0,0,0,267165,0,170997,534268,251913,585680
19640fe4b6894f97b16e0faad51432b4,scene-1024,singapore-queenstown,n015,40,40,Night; peds; bus,0,0,40,418,0,24,40,0,0,0,589242,20249,212276,731347,138083,816870
2a334f5c4615465f86a250d4758a2d7d,scene-1025,singapore-queenstown,n015,40,40,Night; peds; parked cars; cyclist,0,4,0,307,0,40,90,68,0,0,295112,0,101532,54069,340249,745026
f634de95cc7043b8b38ceaac67d472cf,scene-1044,singapore-hollandvillage,n015,41,41,Night; motorcycles; dense traffic; congestion; arrive at intersection,19,0,28,622,0,48,24,0,0,67,421024,0,41071,131972,310562,788767
8d8728879b89405eba3f8ce1af138cb2,scene-1045,singapore-hollandvillage,n015,41,41,Night; wait at intersection; dense traffic; motorcycles; truck,0,0,97,546,0,49,41,0,0,82,213708,23662,14337,39267,201877,471587
4f679c8f8f6d4f5d8466253dda4733ba,scene-1046,singapore-hollandvillage,n015,40,40,Night; wait at intersection; dense traffic; motorcycle; bus,0,0,80,776,0,48,39,0,0,80,181990,27388,7604,32229,210483,421529
cd9db61edff14e8784678abb347cd674,scene-1047,singapore-hollandvillage,n015,41,41,Night; dense traffic; congestion; motorcycles,0,0,0,794,0,63,0,0,0,13,161755,17248,8941,34923,197276,513630
2175d0e84f224ea69907e5c338bde395,scene-1048,singapore-hollandvillage,n015,40,40,Night; dense traffic; congestion; motorcycle; turn right,0,0,0,916,0,40,0,9,0,47,610051,17083,99232,163702,340926,833029
9544516643a14926bf750fc71c1b307d,scene-1049,singapore-hollandvillage,n015,40,40,Night; bump; motorcycle; bus; high speed; trash bins; residential area,0,0,14,198,0,68,0,21,0,0,622406,0,99552,192804,629300,535348
e631037169574c67944176bf079ee75c,scene-1050,singapore-hollandvillage,n015,40,40,Night; many trash cans; followed by scooter; bus; truck; parked bicycle; bus stop; motorcycle; high speed,0,9,25,279,0,59,0,0,0,19,408298,2185,92199,325703,553026,525970
bc5daf905b854dbc8944811c4b7c319d,scene-1051,singapore-hollandvillage,n015,40,40,Night; bus; motorcycle; bus stop,0,0,0,211,0,51,0,0,0,15,220783,2093,109977,396381,228689,772346
390f81ac97474695a727d688240e6fba,scene-1052,singapore-hollandvillage,n015,40,40,Night; bump; parked car; trash bin,0,0,0,279,0,0,17,4,0,0,257112,0,104982,65616,638461,515073
4ed628299b1e45a3a73704e8cf8287a9,scene-1053,singapore-hollandvillage,n015,41,41,Night; rain; bump; peds; congestion; parked car,91,4,0,459,0,63,90,12,0,0,236282,5424,125822,90393,569653,705334
add2303ca41d445c8339e05769745fc0,scene-1054,singapore-hollandvillage,n015,40,40,Night; turn left; bumps; lightning,0,0,0,117,0,0,0,9,0,0,150140,0,82013,110127,785613,532929
2376fcdd28a44b83962289664cee55b7,scene-1055,singapore-hollandvillage,n015,41,41,Night; bump; dark; ped in dark,0,0,0,174,0,0,12,0,0,0,251762,0,68183,211253,685175,613994
16c90eedfc7943a5a4c64e84d18876a2,scene-1056,singapore-hollandvillage,n015,40,40,Night; construction; trash bins; bump; residential area,97,0,0,277,0,0,14,34,0,0,346924,0,92164,32936,652830,616455
102b894332464704900264216480a8f7,scene-1057,singapore-hollandvillage,n015,41,41,Night; trash cans; dark; nature; slope; bump; car; low traffic; high speed,0,0,0,59,0,0,0,14,0,0,204050,0,0,152981,238156,720468
bfe368f8c6a44efcb323a82f6974a9a6,scene-1058,singapore-hollandvillage,n015,40,40,Night; nature; car; turn; peds in sidewalk; trash bin,0,0,0,71,0,0,36,21,0,0,239989,14617,118374,18703,448404,999408
034dee1695304630b0692da8c1f153fc,scene-1059,singapore-hollandvillage,n015,40,40,Night; residential; car turning,0,6,0,142,0,0,0,25,0,0,180986,0,16015,78355,502920,506185
7052d21b95fc4bae8761b8d9524f3e42,scene-1060,singapore-hollandvillage,n015,40,40,Night; rain; turn; ped in dark,0,0,0,44,0,0,0,0,0,0,320410,0,97348,100764,439587,1116472
e8099a6136804f3bb9b38ff94d98eb64,scene-1061,singapore-hollandvillage,n015,41,41,Night; turn; trash can; residential,0,0,0,118,0,0,0,0,0,0,180897,5812,128640,26230,333320,895551
e6f1a7e6218a4737bfedc6af90926b3e,scene-1062,singapore-hollandvillage,n015,40,40,Night; difficult lighting; parked bicycle; wait at intersection; construction,259,16,0,142,0,0,0,39,0,0,178419,0,45182,143185,221383,1022860
6af9b75e439e4811ad3b04dc2220657a,scene-1063,singapore-hollandvillage,n015,40,40,Night; bump; ped; difficult lighting; trash bins; residential area,0,0,0,142,0,0,0,0,0,0,207961,1465,100090,186960,644016,598893
f97bf749746c4c3a8ad9f1c11eab6444,scene-1064,singapore-hollandvillage,n015,40,40,Night; trash cans; wait for scooter; turn right; parking lot,0,0,0,250,0,23,0,0,0,0,285793,123,255530,59477,704016,662677
bd338b912ce9434995b29b6dac9fbf1d,scene-1065,singapore-hollandvillage,n015,40,40,Rain; Night; bump; motorcycle; difficult lighting; overtake parked car,0,0,0,97,0,18,0,0,0,0,192337,2832,114268,73396,522220,723616
afbc2583cc324938b2e8931d42c83e6b,scene-1066,singapore-hollandvillage,n015,40,40,Night; bump; scooter; difficult lighting,0,0,0,198,0,92,0,0,0,0,243226,92,85061,85580,612145,547963
16be583c31a2403caa6c158bb55ae616,scene-1067,singapore-hollandvillage,n015,40,40,Night; rain; bump; ped in dark; arrive at intersection,0,0,0,349,0,0,29,0,0,12,169587,0,133130,68713,632151,476117
e8834785d9ff4783a5950281a4579943,scene-1068,singapore-hollandvillage,n015,40,40,Night; wait at intersection; motorcycle; turn left,0,0,0,281,0,38,5,0,0,19,139605,0,113853,68683,416643,534644
d29527ec841045d18d04a933e7a0afd2,scene-1069,singapore-hollandvillage,n015,40,40,Night; truck; congestion; parked bicycle,0,11,0,562,0,0,14,0,0,46,228179,9138,84652,471462,355466,925487
85889db3628342a482c5c0255e5347e9,scene-1070,singapore-hollandvillage,n015,41,41,Night; congestion; peds; motorcycle,0,0,0,268,0,22,18,0,0,29,205943,1421,74779,428265,235615,810143
0dae482684ce4cd69a7258f55bc98d73,scene-1071,singapore-hollandvillage,n015,40,40,Night; scooters; peds; parked bicycle; bus stop; cross intersection;  ped with bag near road,0,12,0,126,0,37,54,0,0,10,334532,0,266782,246563,541265,640793
82cabcf15a1a48aca6bbf082f8710e39,scene-1072,singapore-hollandvillage,n015,40,40,Night; bus stop; scooter; trash can pushable / pullables; residential,0,0,0,247,0,40,0,18,0,0,473964,0,500598,8200,674424,564920
6498fce2f38645fc9bf9d4464b159230,scene-1073,singapore-hollandvillage,n015,40,40,Night; scooters; turn left; dense traffic,0,0,0,491,0,76,0,0,0,73,337225,47806,138096,27942,256693,717170
865c607c8ef44f13b39744a0de110740,scene-1074,singapore-hollandvillage,n015,40,40,Night; rain; high speed; bus stop; bus; peds; parked bicycle,0,7,7,139,0,0,27,0,0,16,247378,33845,270162,253539,285011,709333
277af8c7487f4f24bd2953d4dc8d11ff,scene-1075,singapore-hollandvillage,n015,40,40,Night; bus; parked cars; bus stop; peds; trash cans; high speed,0,0,12,130,0,17,18,0,0,0,644258,150,99081,185791,630773,513685
7061c4fa99a44d02af4a3e2689be4457,scene-1076,singapore-hollandvillage,n015,41,41,Night; trash cans; scooter; ped; turn left,0,0,0,282,0,32,24,61,0,16,957820,2079,136959,297426,644157,774736
d25718445d89453381c659b9c8734939,scene-1077,singapore-hollandvillage,n015,41,41,Night; big street; bus stop; high speed; construction vehicle,145,0,28,713,11,12,0,0,0,0,412770,0,118740,87609,290697,759471
c949ec2cca7047bdb67dce64b6c3586a,scene-1078,singapore-hollandvillage,n015,40,40,Night; big street; high speed; scooters; bus; lane change,29,0,21,324,10,5,0,0,0,0,495846,14381,139583,96944,247530,755818
f98a50e675b14266a6c53cb25a0351fa,scene-1079,singapore-hollandvillage,n015,40,40,Night; big street; high speed; arrive at intersection,0,0,0,392,0,0,0,0,0,0,249998,5861,72442,120345,164537,778956
a1e7cd557b9541dbb00822ea0c56204b,scene-1080,singapore-hollandvillage,n015,40,40,Night; big street; dense traffic; scooters,0,0,0,731,0,20,20,0,0,0,484433,34724,11694,353514,170087,657970
26c089d84086473e87607ae5c6ae85c6,scene-1081,singapore-hollandvillage,n015,40,40,Night; rain; big street; congestion; cars; scooter; arrive at intersection,0,0,0,438,0,45,127,0,0,0,398554,0,89430,131252,423435,564769
400b708de5d7434d8964da4a0246d164,scene-1082,singapore-hollandvillage,n015,40,40,Night; big street; wait at intersection,0,0,0,564,0,12,134,0,0,0,185086,0,23030,88384,218302,391912
567fcd99d0dc4fa088f52b047f4ebdcf,scene-1083,singapore-hollandvillage,n015,40,40,Night; big street; bus; scooter; turn right,0,0,120,570,0,20,219,0,0,0,387581,2314,50094,115711,344802,483930
affb0caa5d2948f98cee5c42c7aefc1c,scene-1084,singapore-hollandvillage,n015,41,41,Night; scooter; peds; bus stop; parked cars; wait,0,14,86,699,0,73,600,0,0,0,567162,3312,171753,245123,656317,588309
8d267899e2e843d4905fafd1f12c0a20,scene-1085,singapore-hollandvillage,n015,41,41,Night; many peds; parked bicycles; turn left; parked scooters; congestion; peds with bags; cars in parking garage on second floor; trash cans,0,100,0,467,0,63,869,0,0,9,644996,7848,287451,57223,911678,855425
1b5ef5ecb2084b89aa0314d65f25d9e1,scene-1086,singapore-hollandvillage,n015,40,40,Night; bumps; parked car; peds; trash cans,0,0,0,113,0,0,187,0,0,0,179473,0,92357,43100,700926,435282
f143809fc26c4bb296f4f367b0954c26,scene-1087,singapore-hollandvillage,n015,40,40,Night; residential area; low traffic; turn right; bump; ped in dark; parked bicycle,0,36,0,34,0,0,86,0,0,0,233488,0,96039,0,909747,445067
fe4fdd7a28754baeac7074ad78f55a52,scene-1088,singapore-hollandvillage,n015,40,40,Night; peds; trash cans; ped walking dog; turn right; parked car,0,25,0,109,0,0,87,0,0,0,432129,448,138943,136807,852824,655860
980ddcb62e294608bd4235b0dfd517f4,scene-1089,singapore-hollandvillage,n015,40,40,Night; turn left; bump; trash cans; turn left; ped in dark,0,11,0,96,0,0,81,0,0,0,297897,0,104680,82586,722953,666336
6d8cb5391245464c9de1c412819df210,scene-1090,singapore-hollandvillage,n015,40,40,Night; trash cans; parked car; ped in dark; reflections in water,0,0,0,116,0,0,55,0,0,0,183571,0,40287,41467,695109,401595
24d0c3ea8a2049468201c055667d6bc3,scene-1091,singapore-hollandvillage,n015,41,41,Night; parked cars; peds; turn right; dog; jaywalkers; trash bins,0,0,0,160,0,0,98,0,0,0,322833,0,99217,125006,652863,658540
d2db9f5df62c4d338d3bed43f616b954,scene-1092,singapore-hollandvillage,n015,41,41,Night; many peds; many trash cans; ped with bag; stopped taxi; delivery scooter; arrive at intersection,0,0,0,256,0,53,645,0,0,0,363130,0,161591,134825,692434,498602
1be49200788d4e38ae4496b27b233ccb,scene-1093,singapore-hollandvillage,n015,41,41,Night; wait at intersection; peds crossing crosswalk; peds sidewalk; personal mobility device,0,34,0,449,0,5,1635,0,0,41,168055,0,113343,25529,511513,438720
de7d80a1f5fb4c3e82ce8a4f213b450a,scene-1094,singapore-hollandvillage,n015,40,40,Night; after rain; many peds; PMD; ped with bag; jaywalker; truck; scooter,0,73,49,571,0,21,1062,0,0,0,508181,41778,197481,70065,652407,702582
a2b64d02c5fa4b9bab671a97561b6b33,scene-1095,singapore-hollandvillage,n015,40,40,Night; rain; lane change; cross intersection; scooter; bus; arrive at intersection,0,0,35,176,0,33,373,4,0,0,683846,60619,165842,528062,490318,560801
9771da5dd7bb4657be34365619e39dab,scene-1096,singapore-hollandvillage,n015,41,41,Night; wait at intersection; peds crossing crosswalk; scooter,0,0,41,371,0,6,367,0,0,82,191519,17700,73715,149090,450586,291256
3ace9decdd1f4ea0915b9862c95ca128,scene-1097,singapore-hollandvillage,n015,40,40,Night; scooter; start at intersection; turn right; ped crossing crosswalk; bus,0,0,97,498,0,14,156,0,0,0,232032,14131,112677,152038,581002,453888
cdeb0e85e43e481a87b2251351e10c2f,scene-1098,singapore-hollandvillage,n015,40,40,Night; peds; scooter; bus; waiting at intersection,0,0,154,364,0,24,463,0,0,0,139626,22726,57978,141795,459176,440269
b57e1a48e584451f8f966ab083c8d07d,scene-1099,singapore-hollandvillage,n015,40,40,Night; wait at busy intersection; peds; scooter on sidewalk; attempt to turn right,0,32,97,462,0,9,536,0,0,0,161190,32168,57812,130680,462605,444491
e233467e827140efa4b42d2b4c435855,scene-1100,singapore-hollandvillage,n015,40,40,Night; peds in sidewalk; peds cross crosswalk; scooter; PMD; difficult lighting,0,0,75,378,0,101,402,0,0,0,187986,13079,115030,181676,555491,489953
cfa36eca40364e5bb15f550a077a21c5,scene-1101,singapore-hollandvillage,n015,40,40,Night; buses; peds; rain; right turn,0,0,51,301,0,0,177,40,0,0,589476,13478,327749,345232,755364,424160
04e5f089805540a5a9e73c1b7c54ee8c,scene-1102,singapore-hollandvillage,n015,40,40,Night; rain; scooter; cars; high speed; cross intersection; arrive at intersection,119,0,0,205,10,9,0,0,0,40,542742,72733,168938,43920,324405,965114
e3b6fe9201c64334be311d4249a0c80e,scene-1104,singapore-hollandvillage,n015,41,41,Night; truck; rain; cross intersection,0,0,32,629,0,56,0,0,0,66,343604,12368,22571,103429,377363,627173
692fe09aecae4b1a94f8a3bceedd9b7c,scene-1105,singapore-hollandvillage,n015,40,40,Night; ped; avoid parked car; parked cars,0,0,0,116,0,0,10,2,0,0,307880,712,100923,36480,667867,441085
e5514b8f435e475cac4eba74b44773b5,scene-1106,singapore-hollandvillage,n015,40,40,Night; rain; high speed; scooter; bus stop; low traffic; bus,6,0,9,155,7,5,0,0,0,0,468076,15,147843,96449,197824,745053
89f20737ec344aa48b543a9e005a38ca,scene-1107,singapore-hollandvillage,n015,41,41,Night; rain; high speed; scooter; dense traffic at other lane,0,0,27,409,35,16,9,0,0,0,438587,2917,209042,143016,168134,678734
d3c39710e9da42f48b605824ce2a1927,scene-1108,singapore-hollandvillage,n015,40,40,Night; wet front camera; rain; bus; wait at intersection; scooters,0,0,55,453,0,45,80,0,40,0,176531,1317,35347,69088,228513,333197
7ed1b613f0ee47ceaf6d19ca3947f825,scene-1109,singapore-hollandvillage,n015,39,39,Night; rain; bus; lightning,0,0,39,383,0,0,117,0,0,0,269649,3577,42210,27227,281283,484204
57146b2ebf10432f84b15a3038fe1755,scene-1110,singapore-hollandvillage,n015,40,40,Night; rain; bus; turn right; peds; bus stop,0,4,80,654,0,0,457,0,0,0,756823,9703,53714,442902,465239,764494
